,db_id,original_sql,rewritten_sql,activated_rules,original_logical_plan
79,tpch,"select o_orderpriority, count(*) as order_count from orders where o_orderdate >= date '1996-10-01' and o_orderdate < date '1996-10-01' + interval '3' month and exists ( select * from lineitem where l_orderkey = o_orderkey and l_commitdate < l_receiptdate ) group by o_orderpriority order by o_orderpriority;","SELECT t.o_orderpriority, COUNT(*) AS order_count FROM (SELECT * FROM orders WHERE o_orderdate >= DATE '1996-10-01' AND o_orderdate < (DATE '1996-10-01' + INTERVAL '3' MONTH)) AS t INNER JOIN (SELECT l_orderkey, TRUE AS f0 FROM lineitem WHERE l_commitdate < l_receiptdate) AS t1 ON t.o_orderkey = t1.l_orderkey GROUP BY t.o_orderpriority ORDER BY t.o_orderpriority;",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalProject', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalProject', 'LogicalFilter', 'LogicalTableScan']]]]]]"
80,tpch,"select o_year, sum(case when nation = 'PERU' then volume else 0 end) / sum(volume) as mkt_share from ( select extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) as volume, n2.n_name as nation from part, supplier, lineitem, orders, customer, nation n1, nation n2, region where p_partkey = l_partkey and s_suppkey = l_suppkey and l_orderkey = o_orderkey and o_custkey = c_custkey and c_nationkey = n1.n_nationkey and n1.n_regionkey = r_regionkey and r_name = 'AMERICA' and s_nationkey = n2.n_nationkey and o_orderdate between date '1995-01-01' and date '1996-12-31' and p_type = 'MEDIUM BRUSHED NICKEL' ) as all_nations group by o_year order by o_year;","SELECT EXTRACT(YEAR FROM t987.o_orderdate) AS o_year, SUM(CASE WHEN CAST(t987.n_name0 AS CHAR(4)) = 'PERU' THEN t987.l_extendedprice * (1 - t987.l_discount) ELSE 0 END) / SUM(t987.l_extendedprice * (1 - t987.l_discount)) AS mkt_share FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM part WHERE p_type = 'MEDIUM BRUSHED NICKEL') AS t981, supplier AS supplier101, lineitem AS lineitem101 WHERE t981.p_partkey = lineitem101.l_partkey AND supplier101.s_suppkey = lineitem101.l_suppkey) AS t982, (SELECT * FROM orders WHERE o_orderdate >= DATE '1995-01-01' AND o_orderdate <= DATE '1996-12-31') AS t983 WHERE t982.l_orderkey = t983.o_orderkey) AS t984, customer AS customer101 WHERE t984.o_custkey = customer101.c_custkey) AS t985, nation AS nation203 WHERE t985.c_nationkey = nation203.n_nationkey) AS t986, nation AS nation204 WHERE t986.s_nationkey = nation204.n_nationkey) AS t987, (SELECT * FROM region WHERE r_name = 'AMERICA') AS t988 WHERE t987.n_regionkey = t988.r_regionkey GROUP BY EXTRACT(YEAR FROM t987.o_orderdate) ORDER BY EXTRACT(YEAR FROM t987.o_orderdate)",['Empty List'],"['LogicalSort', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']]]]]]]"
81,tpch,"select nation, o_year, sum(amount) as sum_profit from ( select n_name as nation, extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount from part, supplier, lineitem, partsupp, orders, nation where s_suppkey = l_suppkey and ps_suppkey = l_suppkey and ps_partkey = l_partkey and p_partkey = l_partkey and o_orderkey = l_orderkey and s_nationkey = n_nationkey and p_name like '%lemon%' ) as profit group by nation, o_year order by nation, o_year desc;","SELECT nation100.n_name AS nation, EXTRACT(YEAR FROM orders100.o_orderdate) AS o_year, SUM(lineitem100.l_extendedprice * (1 - lineitem100.l_discount) - partsupp100.ps_supplycost * lineitem100.l_quantity) AS sum_profit FROM (SELECT * FROM part WHERE p_name LIKE '%lemon%') AS t591 CROSS JOIN supplier AS supplier100 INNER JOIN lineitem AS lineitem100 ON supplier100.s_suppkey = lineitem100.l_suppkey AND t591.p_partkey = lineitem100.l_partkey INNER JOIN partsupp AS partsupp100 ON lineitem100.l_suppkey = partsupp100.ps_suppkey AND lineitem100.l_partkey = partsupp100.ps_partkey INNER JOIN orders AS orders100 ON lineitem100.l_orderkey = orders100.o_orderkey INNER JOIN nation AS nation100 ON supplier100.s_nationkey = nation100.n_nationkey GROUP BY nation100.n_name, EXTRACT(YEAR FROM orders100.o_orderdate) ORDER BY nation100.n_name, EXTRACT(YEAR FROM orders100.o_orderdate) DESC",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']]]]]]"
82,tpch,"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate and exists ( select * from lineitem l2 where l2.l_orderkey = l1.l_orderkey and l2.l_suppkey <> l1.l_suppkey ) and not exists ( select * from lineitem l3 where l3.l_orderkey = l1.l_orderkey and l3.l_suppkey <> l1.l_suppkey and l3.l_receiptdate > l3.l_commitdate ) and s_nationkey = n_nationkey and n_name = 'BRAZIL' group by s_name order by numwait desc, s_name;","SELECT t2.s_name, COUNT(*) AS numwait FROM (SELECT supplier.s_suppkey, supplier.s_name, supplier.s_address, supplier.s_nationkey, supplier.s_phone, supplier.s_acctbal, supplier.s_comment, lineitem.l_orderkey, lineitem.l_partkey, lineitem.l_suppkey, lineitem.l_linenumber, lineitem.l_quantity, lineitem.l_extendedprice, lineitem.l_discount, lineitem.l_tax, lineitem.l_returnflag, lineitem.l_linestatus, lineitem.l_shipdate, lineitem.l_commitdate, lineitem.l_receiptdate, lineitem.l_shipinstruct, lineitem.l_shipmode, lineitem.l_comment, orders.o_orderkey, orders.o_custkey, orders.o_orderstatus, orders.o_totalprice, orders.o_orderdate, orders.o_orderpriority, orders.o_clerk, orders.o_shippriority, orders.o_comment, nation.n_nationkey, nation.n_name, nation.n_regionkey, nation.n_comment, t0.f0 FROM supplier CROSS JOIN lineitem CROSS JOIN orders CROSS JOIN nation LEFT JOIN (SELECT t.l_orderkey AS l_orderkey0, t.l_suppkey AS l_suppkey0, TRUE AS f0 FROM lineitem AS lineitem0 INNER JOIN (SELECT lineitem1.l_orderkey, lineitem1.l_suppkey FROM supplier AS supplier0, lineitem AS lineitem1, orders AS orders0, nation AS nation0) AS t ON lineitem0.l_orderkey = t.l_orderkey AND lineitem0.l_suppkey <> t.l_suppkey) AS t0 ON lineitem.l_orderkey = t0.l_orderkey0 AND lineitem.l_suppkey = t0.l_suppkey0 WHERE supplier.s_suppkey = lineitem.l_suppkey AND (orders.o_orderkey = lineitem.l_orderkey AND orders.o_orderstatus = 'F') AND (lineitem.l_receiptdate > lineitem.l_commitdate AND supplier.s_nationkey = nation.n_nationkey AND (nation.n_name = 'BRAZIL' AND t0.f0 IS NOT NULL))) AS t2 LEFT JOIN (SELECT t8.l_orderkey AS l_orderkey0, t8.l_suppkey AS l_suppkey0, TRUE AS f0 FROM (SELECT * FROM lineitem WHERE l_receiptdate > l_commitdate) AS t3 INNER JOIN (SELECT lineitem3.l_orderkey, lineitem3.l_suppkey FROM supplier AS supplier1 CROSS JOIN lineitem AS lineitem3 CROSS JOIN orders AS orders1 CROSS JOIN nation AS nation1 LEFT JOIN (SELECT t4.l_orderkey AS l_orderkey0, t4.l_suppkey AS l_suppkey0, TRUE AS f0 FROM lineitem AS lineitem4 INNER JOIN (SELECT lineitem5.l_orderkey, lineitem5.l_suppkey FROM supplier AS supplier2, lineitem AS lineitem5, orders AS orders2, nation AS nation2) AS t4 ON lineitem4.l_orderkey = t4.l_orderkey AND lineitem4.l_suppkey <> t4.l_suppkey) AS t5 ON lineitem3.l_orderkey = t5.l_orderkey0 AND lineitem3.l_suppkey = t5.l_suppkey0 WHERE supplier1.s_suppkey = lineitem3.l_suppkey AND (orders1.o_orderkey = lineitem3.l_orderkey AND orders1.o_orderstatus = 'F') AND (lineitem3.l_receiptdate > lineitem3.l_commitdate AND supplier1.s_nationkey = nation1.n_nationkey AND (nation1.n_name = 'BRAZIL' AND t5.f0 IS NOT NULL))) AS t8 ON t3.l_orderkey = t8.l_orderkey AND t3.l_suppkey <> t8.l_suppkey) AS t9 ON t2.l_orderkey = t9.l_orderkey0 AND t2.l_suppkey = t9.l_suppkey0 WHERE t9.f0 IS NULL GROUP BY t2.s_name ORDER BY COUNT(*) DESC, t2.s_name",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalFilter', ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalProject', ['LogicalJoin', ['LogicalTableScan'], ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']]]]]]]], ['LogicalProject', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalProject', ['LogicalFilter', ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalProject', ['LogicalJoin', ['LogicalTableScan'], ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']]]]]]]]]]]]]]]]"
83,tpch,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone from 1 for 2) in ('40', '26', '37', '32', '44', '31', '34') and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone from 1 for 2) in ('40', '26', '37', '32', '44', '31', '34') ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;","SELECT SUBSTR(t.c_phone FROM 1 FOR 2) AS cntrycode, COUNT(*) AS numcust, SUM(t.c_acctbal) AS totacctbal FROM (SELECT * FROM customer WHERE SUBSTR(c_phone FROM 1 FOR 2) = '40' OR (SUBSTR(c_phone FROM 1 FOR 2) = '26' OR SUBSTR(c_phone FROM 1 FOR 2) = '37') OR (SUBSTR(c_phone FROM 1 FOR 2) = '32' OR SUBSTR(c_phone FROM 1 FOR 2) = '44' OR (SUBSTR(c_phone FROM 1 FOR 2) = '31' OR SUBSTR(c_phone FROM 1 FOR 2) = '34'))) AS t INNER JOIN (SELECT AVG(c_acctbal) AS EXPR0 FROM customer WHERE c_acctbal > 0.00 AND (SUBSTR(c_phone FROM 1 FOR 2) = '40' OR (SUBSTR(c_phone FROM 1 FOR 2) = '26' OR SUBSTR(c_phone FROM 1 FOR 2) = '37') OR (SUBSTR(c_phone FROM 1 FOR 2) = '32' OR SUBSTR(c_phone FROM 1 FOR 2) = '44' OR (SUBSTR(c_phone FROM 1 FOR 2) = '31' OR SUBSTR(c_phone FROM 1 FOR 2) = '34')))) AS t1 ON t.c_acctbal > t1.EXPR0 LEFT JOIN (SELECT o_custkey, TRUE AS f0 FROM orders) AS t2 ON t.c_custkey = t2.o_custkey WHERE t2.f0 IS NULL GROUP BY SUBSTR(t.c_phone FROM 1 FOR 2) ORDER BY SUBSTR(t.c_phone FROM 1 FOR 2);",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalAggregate', ['LogicalProject', 'LogicalFilter', 'LogicalTableScan']]], ['LogicalProject', 'LogicalTableScan']]]]]]"
84,tpch,"select s_acctbal, s_name, n_name, p_partkey, p_mfgr, s_address, s_phone, s_comment from part, supplier, partsupp, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and p_size = 12 and p_type like '%NICKEL' and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'AMERICA' and ps_supplycost = ( select min(ps_supplycost) from partsupp, supplier, nation, region where p_partkey = ps_partkey and s_suppkey = ps_suppkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'AMERICA' ) order by s_acctbal desc, n_name, s_name, p_partkey;","SELECT t1657.s_acctbal, t1657.s_name, t1657.n_name, t1657.p_partkey, t1657.p_mfgr, t1657.s_address, t1657.s_phone, t1657.s_comment FROM (SELECT t1643.p_partkey, t1643.p_name, t1643.p_mfgr, t1643.p_brand, t1643.p_type, t1643.p_size, t1643.p_container, t1643.p_retailprice, t1643.p_comment, t1643.s_suppkey, t1643.s_name, t1643.s_address, t1643.s_nationkey, t1643.s_phone, t1643.s_acctbal, t1643.s_comment, t1643.ps_partkey, t1643.ps_suppkey, t1643.ps_availqty, t1643.ps_supplycost, t1643.ps_comment, t1643.n_nationkey, t1643.n_name, t1643.n_regionkey, t1643.n_comment, t1643.r_regionkey, t1643.r_name, t1643.r_comment, CAST(t1654.ps_partkey AS INTEGER) AS ps_partkey0, CAST(t1654.EXPR0 AS DECIMAL(19, 0)) AS EXPR0 FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM (SELECT * FROM part WHERE p_size = 12 AND p_type LIKE '%NICKEL') AS t1639, supplier AS supplier207, partsupp AS partsupp207 WHERE t1639.p_partkey = partsupp207.ps_partkey AND supplier207.s_suppkey = partsupp207.ps_suppkey) AS t1640, nation AS nation207 WHERE t1640.s_nationkey = nation207.n_nationkey) AS t1641, (SELECT * FROM region WHERE r_name = 'AMERICA') AS t1642 WHERE t1641.n_regionkey = t1642.r_regionkey) AS t1643, (SELECT t1650.ps_partkey, MIN(t1650.EXPR0) AS EXPR0 FROM (SELECT t1647.ps_partkey, t1648.n_regionkey, MIN(t1647.EXPR0) AS EXPR0 FROM (SELECT t1644.ps_partkey, t1645.s_nationkey, MIN(t1644.EXPR0) AS EXPR0 FROM (SELECT ps_partkey, ps_suppkey, MIN(ps_supplycost) AS EXPR0 FROM partsupp GROUP BY ps_partkey, ps_suppkey) AS t1644, (SELECT s_suppkey, s_nationkey FROM supplier GROUP BY s_suppkey, s_nationkey) AS t1645 WHERE t1645.s_suppkey = t1644.ps_suppkey GROUP BY t1644.ps_partkey, t1645.s_nationkey) AS t1647, (SELECT n_nationkey, n_regionkey FROM nation GROUP BY n_nationkey, n_regionkey) AS t1648 WHERE t1647.s_nationkey = t1648.n_nationkey GROUP BY t1647.ps_partkey, t1648.n_regionkey) AS t1650, (SELECT r_regionkey FROM region WHERE r_name = 'AMERICA' GROUP BY r_regionkey) AS t1652 WHERE t1650.n_regionkey = t1652.r_regionkey GROUP BY t1650.ps_partkey) AS t1654 WHERE t1643.p_partkey = t1654.ps_partkey AND t1643.ps_supplycost = t1654.EXPR0 ORDER BY t1643.s_acctbal DESC, t1643.n_name, t1643.s_name, t1643.p_partkey) AS t1657",['Empty List'],"['LogicalSort', ['LogicalProject', ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalFilter', 'LogicalTableScan']], ['LogicalAggregate', ['LogicalProject', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalFilter', 'LogicalTableScan']]]]]]]]"
85,tpch,"select l_orderkey, sum(l_extendedprice * (1 - l_discount)) as revenue, o_orderdate, o_shippriority from customer, orders, lineitem where c_mktsegment = 'BUILDING' and c_custkey = o_custkey and l_orderkey = o_orderkey and o_orderdate < date '1995-03-10' and l_shipdate > date '1995-03-10' group by l_orderkey, o_orderdate, o_shippriority order by revenue desc, o_orderdate;","SELECT t814.l_orderkey, SUM(t814.l_extendedprice * (1 - t814.l_discount)) AS revenue, t813.o_orderdate, t813.o_shippriority FROM (SELECT * FROM (SELECT * FROM customer WHERE c_mktsegment = 'BUILDING') AS t811, (SELECT * FROM orders WHERE o_orderdate < DATE '1995-03-10') AS t812 WHERE t811.c_custkey = t812.o_custkey) AS t813, (SELECT * FROM lineitem WHERE l_shipdate > DATE '1995-03-10') AS t814 WHERE t814.l_orderkey = t813.o_orderkey GROUP BY t814.l_orderkey, t813.o_orderdate, t813.o_shippriority ORDER BY SUM(t814.l_extendedprice * (1 - t814.l_discount)) DESC, t813.o_orderdate",['Empty List'],"['LogicalSort', ['LogicalProject', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']]]]]]]"
86,tpch,"select n_name, sum(l_extendedprice * (1 - l_discount)) as revenue from customer, orders, lineitem, supplier, nation, region where c_custkey = o_custkey and l_orderkey = o_orderkey and l_suppkey = s_suppkey and c_nationkey = s_nationkey and s_nationkey = n_nationkey and n_regionkey = r_regionkey and r_name = 'EUROPE' and o_orderdate >= date '1997-01-01' and o_orderdate < date '1997-01-01' + interval '1' year group by n_name order by revenue desc;","SELECT nation99.n_name, SUM(lineitem99.l_extendedprice * (1 - lineitem99.l_discount)) AS revenue FROM customer AS customer99 INNER JOIN (SELECT * FROM orders WHERE o_orderdate >= DATE '1997-01-01' AND o_orderdate < (DATE '1997-01-01' + INTERVAL '1' YEAR)) AS t725 ON customer99.c_custkey = t725.o_custkey INNER JOIN lineitem AS lineitem99 ON t725.o_orderkey = lineitem99.l_orderkey INNER JOIN supplier AS supplier99 ON lineitem99.l_suppkey = supplier99.s_suppkey AND customer99.c_nationkey = supplier99.s_nationkey INNER JOIN nation AS nation99 ON supplier99.s_nationkey = nation99.n_nationkey INNER JOIN (SELECT * FROM region WHERE r_name = 'EUROPE') AS t726 ON nation99.n_regionkey = t726.r_regionkey GROUP BY nation99.n_name ORDER BY SUM(lineitem99.l_extendedprice * (1 - lineitem99.l_discount)) DESC",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']]]]]]"
87,tpch,"select nation, o_year, sum(amount) as sum_profit from ( select n_name as nation, extract(year from o_orderdate) as o_year, l_extendedprice * (1 - l_discount) - ps_supplycost * l_quantity as amount from part, supplier, lineitem, partsupp, orders, nation where s_suppkey = l_suppkey and ps_suppkey = l_suppkey and ps_partkey = l_partkey and p_partkey = l_partkey and o_orderkey = l_orderkey and s_nationkey = n_nationkey and p_name like '%honeydew%' ) as profit group by nation, o_year order by nation, o_year desc;","SELECT nation99.n_name AS nation, EXTRACT(YEAR FROM orders99.o_orderdate) AS o_year, SUM(lineitem99.l_extendedprice * (1 - lineitem99.l_discount) - partsupp99.ps_supplycost * lineitem99.l_quantity) AS sum_profit FROM (SELECT * FROM part WHERE p_name LIKE '%honeydew%') AS t583 CROSS JOIN supplier AS supplier99 INNER JOIN lineitem AS lineitem99 ON supplier99.s_suppkey = lineitem99.l_suppkey AND t583.p_partkey = lineitem99.l_partkey INNER JOIN partsupp AS partsupp99 ON lineitem99.l_suppkey = partsupp99.ps_suppkey AND lineitem99.l_partkey = partsupp99.ps_partkey INNER JOIN orders AS orders99 ON lineitem99.l_orderkey = orders99.o_orderkey INNER JOIN nation AS nation99 ON supplier99.s_nationkey = nation99.n_nationkey GROUP BY nation99.n_name, EXTRACT(YEAR FROM orders99.o_orderdate) ORDER BY nation99.n_name, EXTRACT(YEAR FROM orders99.o_orderdate) DESC",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', ['LogicalJoin', 'LogicalTableScan', 'LogicalTableScan'], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']], ['LogicalTableScan']]]]]]"
88,tpch,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone from 1 for 2) in ('33', '26', '41', '24', '38', '28', '23') and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone from 1 for 2) in ('33', '26', '41', '24', '38', '28', '23') ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;","SELECT SUBSTR(t.c_phone FROM 1 FOR 2) AS cntrycode, COUNT(*) AS numcust, SUM(t.c_acctbal) AS totacctbal FROM (SELECT * FROM customer WHERE SUBSTR(c_phone FROM 1 FOR 2) = '33' OR (SUBSTR(c_phone FROM 1 FOR 2) = '26' OR SUBSTR(c_phone FROM 1 FOR 2) = '41') OR (SUBSTR(c_phone FROM 1 FOR 2) = '24' OR SUBSTR(c_phone FROM 1 FOR 2) = '38' OR (SUBSTR(c_phone FROM 1 FOR 2) = '28' OR SUBSTR(c_phone FROM 1 FOR 2) = '23'))) AS t INNER JOIN (SELECT AVG(c_acctbal) AS EXPR0 FROM customer WHERE c_acctbal > 0.00 AND (SUBSTR(c_phone FROM 1 FOR 2) = '33' OR (SUBSTR(c_phone FROM 1 FOR 2) = '26' OR SUBSTR(c_phone FROM 1 FOR 2) = '41') OR (SUBSTR(c_phone FROM 1 FOR 2) = '24' OR SUBSTR(c_phone FROM 1 FOR 2) = '38' OR (SUBSTR(c_phone FROM 1 FOR 2) = '28' OR SUBSTR(c_phone FROM 1 FOR 2) = '23')))) AS t1 ON t.c_acctbal > t1.EXPR0 LEFT JOIN (SELECT o_custkey, TRUE AS f0 FROM orders) AS t2 ON t.c_custkey = t2.o_custkey WHERE t2.f0 IS NULL GROUP BY SUBSTR(t.c_phone FROM 1 FOR 2) ORDER BY SUBSTR(t.c_phone FROM 1 FOR 2);",['Empty List'],"['LogicalSort', ['LogicalAggregate', ['LogicalProject', ['LogicalFilter', ['LogicalJoin', ['LogicalJoin', ['LogicalFilter', 'LogicalTableScan'], ['LogicalAggregate', ['LogicalProject', 'LogicalFilter', 'LogicalTableScan']]], ['LogicalProject', 'LogicalTableScan']]]]]]"
